Time,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,P,Q,R,Phi,Theta,Psi,Class
6013,5892.978065,6135.472821,6183.26506,6231.057299,5988.562543,5940.770304,-0.290821311,-0.770062838,-0.306707151,-0.004066171,0.465793679,1.069021763,0
6014,5892.820965,6140.472794,6185.843596,6231.214399,5983.562571,5938.191768,-0.205969303,-0.829030325,-0.306557476,-0.008050159,0.457777965,1.065651678,0
6015,5892.683234,6144.932618,6188.142374,6231.352131,5979.102747,5935.89299,-0.123483926,-0.885858166,-0.306447796,-0.011148545,0.449172331,1.062334579,0
6016,5892.562483,6148.918889,6190.195885,6231.472881,5975.116476,5933.839479,-0.043994558,-0.940157445,-0.306392749,-0.013389326,0.440002894,1.059065567,0
6017,5892.45662,6152.489991,6192.034368,6231.578745,5971.545374,5932.000997,0.031970928,-0.99160245,-0.30640465,-0.014807044,0.43029917,1.055837985,0
6018,5892.363809,6155.697109,6193.684333,6231.671556,5968.338255,5930.351032,0.103980458,-1.03992685,-0.306493613,-0.015441592,0.420093461,1.05264375,0
6019,5892.28244,6158.58512,6195.169022,6231.752925,5965.450244,5928.866342,0.171691687,-1.084919779,-0.306667685,-0.015337074,0.409420287,1.049473708,0
6020,5892.211103,6161.193366,6196.508814,6231.824261,5962.841999,5927.526551,0.234845653,-1.126421842,-0.306932988,-0.014540737,0.39831586,1.046317983,0
6021,5892.148561,6163.556339,6197.721571,6231.886803,5960.479026,5926.313794,0.293260266,-1.164321109,-0.307293864,-0.013101993,0.38681761,1.043166312,0
6022,5892.09373,6165.704278,6198.822956,6231.941634,5958.331087,5925.212408,0.346823691,-1.198549107,-0.307753026,-0.011071531,0.374963742,1.040008353,0
6023,5892.058078,6167.651277,6199.814282,6231.977286,5956.384088,5924.221083,0.395487727,-1.229076854,-0.308311706,-0.008500524,0.362792843,1.036833957,0
6024,5892.05822,6169.403129,6200.690137,6231.977145,5954.632236,5923.345228,0.439261225,-1.255910965,-0.308969807,-0.005439937,0.350343518,1.0336334,0
6025,5892.096493,6170.977144,6201.458008,6231.938872,5953.05822,5922.577357,0.478203625,-1.27908984,-0.309726051,-0.00193993,0.337654068,1.030397575,0
6026,5892.168195,6172.395248,6202.131209,6231.867169,5951.640117,5921.904156,0.512418654,-1.298679979,-0.310578126,0.001950648,0.324762196,1.027118138,0
6027,5892.269206,6173.676662,6202.721411,6231.766159,5950.358702,5921.313954,0.542048238,-1.314772424,-0.311522821,0.006184677,0.311704753,1.023787621,0
6028,5892.395911,6174.83824,6203.238847,6231.639454,5949.197124,5920.796518,0.567266665,-1.327479357,-0.312556169,0.010717099,0.298517507,1.020399502,0
6029,5892.545143,6175.894756,6203.692489,6231.490221,5948.140609,5920.342876,0.588275048,-1.336930867,-0.313673571,0.015505182,0.285234952,1.01694824,0
6030,5892.714125,6176.859162,6204.090201,6231.32124,5947.176202,5919.945163,0.605296095,-1.343271897,-0.314869919,0.020508712,0.271890134,1.013429291,0
6031,5892.900421,6177.742816,6204.43888,6231.134943,5946.292549,5919.596485,0.618569227,-1.346659375,-0.316139712,0.02569013,0.25851452,1.009839083,0
6032,5893.101897,6178.555672,6204.74457,6230.933467,5945.479692,5919.290795,0.628346063,-1.347259549,-0.317477158,0.03101461,0.245137883,1.006174987,0
6033,5893.316682,6179.306461,6205.012571,6230.718682,5944.728904,5919.022793,0.634886265,-1.345245521,-0.318876276,0.036450102,0.231788213,1.002435261,0
6034,5893.543134,6180.002833,6205.247531,6230.49223,5944.032532,5918.787833,0.638453776,-1.340794985,-0.320330983,0.041967323,0.21849166,0.998618988,0
6035,5893.779816,6180.651497,6205.453523,6230.255549,5943.383867,5918.581841,0.639313434,-1.33408817,-0.321835171,0.047539726,0.205272488,0.994725997,0
6036,5894.025465,6181.258337,6205.634118,6230.0099,5942.777027,5918.401246,0.637727966,-1.325305981,-0.323382783,0.053143434,0.192153064,0.990756794,0
6037,5894.278977,6181.828508,6205.792448,6229.756388,5942.206857,5918.242917,0.633955354,-1.314628351,-0.324967871,0.058757158,0.179153848,0.98671247,0
6038,5894.539381,6182.366531,6205.931257,6229.495983,5941.668833,5918.104107,0.628246562,-1.302232773,-0.326584649,0.064362094,0.166293416,0.982594629,0
6039,5894.805829,6182.87637,6206.052953,6229.229536,5941.158995,5917.982412,0.620843616,-1.288293026,-0.328227545,0.069941801,0.153588492,0.978405304,0
6040,5895.077575,6183.361499,6206.159644,6228.95779,5940.673866,5917.87572,0.611978005,-1.272978078,-0.329891231,0.075482082,0.14105399,0.97414688,0
6041,5895.353965,6183.824965,6206.253182,6228.681399,5940.210399,5917.782182,0.601869395,-1.256451163,-0.331570658,0.080970842,0.128703073,0.969822023,0
6042,5895.634428,6184.269439,6206.335188,6228.400936,5939.765926,5917.700177,0.590724638,-1.238869004,-0.333261076,0.08639795,0.116547216,0.965433613,0
6043,5895.918461,6184.697262,6206.407083,6228.116903,5939.338102,5917.628282,0.578737039,-1.220381202,-0.334958057,0.091755098,0.104596286,0.960984682,0
6044,5896.205624,6185.110487,6206.470114,6227.82974,5938.924877,5917.565251,0.56608587,-1.201129747,-0.3366575,0.097035658,0.092858616,0.956478355,0
6045,5896.495531,6185.510915,6206.525374,6227.539833,5938.52445,5917.509991,0.552936102,-1.181248665,-0.338355642,0.102234535,0.081341095,0.951917809,0
6046,5896.787844,6185.900122,6206.573821,6227.24752,5938.135243,5917.461544,0.539438332,-1.160863771,-0.340049056,0.107348032,0.070049254,0.947306219,0
6047,5897.082266,6186.279492,6206.616295,6226.953098,5937.755873,5917.419069,0.525728882,-1.140092533,-0.341734652,0.112373713,0.058987355,0.94264673,0
6048,5897.378538,6186.650238,6206.653532,6226.656827,5937.385126,5917.381832,0.511930044,-1.11904402,-0.343409669,0.117310264,0.048158488,0.93794242,0
6049,5897.67643,6187.013423,6206.686179,6226.358934,5937.021941,5917.349186,0.498150458,-1.097818937,-0.345071666,0.122157374,0.037564657,0.933196272,0
6050,5897.975744,6187.36998,6206.7148,6226.059621,5936.665385,5917.320564,0.484485587,-1.076509724,-0.346718513,0.126915608,0.027206873,0.928411159,0
6051,5898.276303,6187.720725,6206.739893,6225.759061,5936.314639,5917.295471,0.471018288,-1.055200726,-0.348348373,0.131586292,0.017085242,0.923589822,0
6052,5898.577955,6188.066375,6206.761892,6225.457409,5935.968989,5917.273472,0.457819447,-1.033968399,-0.349959691,0.136171404,0.007199052,0.918734858,0
6053,5898.880565,6188.407559,6206.781179,6225.154799,5935.627806,5917.254185,0.444948667,-1.012881575,-0.351551176,0.140673475,-0.002453146,0.913848712,0
6054,5899.184015,6188.744826,6206.798088,6224.85135,5935.290538,5917.237277,0.432454996,-0.992001751,-0.353121783,0.145095485,-0.011873454,0.908933673,0
6055,5899.4882,6189.07866,6206.812912,6224.547164,5934.956704,5917.222452,0.420377675,-0.971383412,-0.354670696,0.149440785,-0.021064552,0.903991866,0
6056,5899.793032,6189.409485,6206.825909,6224.242333,5934.62588,5917.209456,0.408746907,-0.95107437,-0.35619731,0.153713005,-0.030029627,0.899025257,0
6057,5900.098428,6189.73767,6206.837303,6223.936936,5934.297695,5917.198061,0.397584617,-0.931116125,-0.357701212,0.157915986,-0.038772303,0.894035652,0
6058,5900.404321,6190.063542,6206.847292,6223.631043,5933.971823,5917.188072,0.386905218,-0.911544231,-0.359182165,0.16205371,-0.047296579,0.889024702,0
6059,5900.710649,6190.387385,6206.85605,6223.324715,5933.647979,5917.179314,0.376716352,-0.892388668,-0.360640087,0.166130238,-0.055606764,0.883993905,0
6060,5901.017358,6190.709451,6206.863728,6223.018006,5933.325914,5917.171636,0.367019617,-0.87367422,-0.362075037,0.170149654,-0.063707427,0.878944617,0
6061,5901.324402,6191.029957,6206.87046,6222.710963,5933.005408,5917.164905,0.357811266,-0.855420846,-0.363487196,0.174116019,-0.071603341,0.873878055,0
6062,5901.631738,6191.349096,6206.876361,6222.403626,5932.686268,5917.159003,0.349082877,-0.837644051,-0.364876852,0.178033324,-0.07929944,0.868795304,0
6063,5901.939331,6191.667038,6206.881535,6222.096033,5932.368327,5917.153829,0.34082199,-0.820355243,-0.366244386,0.181905456,-0.086800771,0.863697331,0
6064,5902.24715,6191.983928,6206.886071,6221.788215,5932.051436,5917.149293,0.333012704,-0.803562089,-0.367590256,0.185736163,-0.094112457,0.858584987,0
6065,5902.555166,6192.299898,6206.890048,6221.480198,5931.735466,5917.145316,0.325636247,-0.787268851,-0.368914987,0.189529028,-0.101239664,0.853459019,0
6066,5902.863355,6192.61506,6206.893535,6221.172009,5931.420304,5917.14183,0.318671493,-0.771476719,-0.370219153,0.193287449,-0.108187562,0.848320078,0
6067,5903.171696,6192.929514,6206.896591,6220.863668,5931.10585,5917.138773,0.312095453,-0.756184119,-0.37150337,0.197014616,-0.114961303,0.84316873,0
6068,5903.48017,6193.243348,6206.899271,6220.555194,5930.792016,5917.136093,0.305883718,-0.74138702,-0.372768287,0.2007135,-0.121565994,0.838005459,0
6069,5903.788761,6193.556638,6206.901621,6220.246603,5930.478727,5917.133744,0.300010872,-0.72707921,-0.374014569,0.204386843,-0.128006672,0.83283068,0
6070,5904.097454,6193.86945,6206.90368,6219.93791,5930.165914,5917.131684,0.294450858,-0.713252573,-0.375242896,0.208037148,-0.134288288,0.827644745,0
6071,5904.406237,6194.181845,6206.905486,6219.629128,5929.85352,5917.129878,0.289177309,-0.699897337,-0.376453953,0.211666678,-0.14041569,0.822447952,0
6072,5904.715098,6194.493872,6206.907069,6219.320266,5929.541492,5917.128295,0.284163855,-0.687002314,-0.377648419,0.215277454,-0.146393606,0.817240551,0
6073,5905.024028,6194.805578,6206.908457,6219.011336,5929.229786,5917.126907,0.279384376,-0.674555121,-0.378826968,0.218871255,-0.152226635,0.81202275,0
6074,5905.333019,6195.117003,6206.909674,6218.702346,5928.918362,5917.12569,0.274813239,-0.662542388,-0.379990257,0.222449624,-0.157919239,0.806794724,0
6075,5905.642063,6195.42818,6206.910741,6218.393302,5928.607184,5917.124623,0.270425497,-0.650949948,-0.381138925,0.226013868,-0.16347573,0.801556618,0
6076,5905.951153,6195.739141,6206.911676,6218.084212,5928.296224,5917.123688,0.26619706,-0.639763013,-0.382273587,0.229565073,-0.16890027,0.796308556,0
6077,5906.260283,6196.049911,6206.912496,6217.775081,5927.985453,5917.122868,0.262104837,-0.628966339,-0.383394835,0.233104106,-0.174196864,0.791050643,0
6078,5906.56945,6196.360516,6206.913215,6217.465915,5927.674849,5917.122149,0.258126856,-0.618544368,-0.38450323,0.236631626,-0.179369358,0.785782971,0
6079,5906.878648,6196.670974,6206.913845,6217.156717,5927.36439,5917.121519,0.254242361,-0.608481371,-0.3855993,0.240148098,-0.184421439,0.780505622,0
6080,5907.187873,6196.981304,6206.914398,6216.847492,5927.05406,5917.120966,0.250431878,-0.598761562,-0.386683544,0.243653799,-0.189356632,0.775218676,0
6081,5907.497122,6197.291523,6206.914882,6216.538242,5926.743842,5917.120482,0.246677278,-0.589369213,-0.387756426,0.247148833,-0.194178306,0.769922207,0
6082,5907.806393,6197.601642,6206.915307,6216.228972,5926.433722,5917.120057,0.242961802,-0.580288748,-0.388818374,0.250633144,-0.198889671,0.764616295,0
6083,5908.115681,6197.911676,6206.915679,6215.919683,5926.123689,5917.119685,0.239270089,-0.57150483,-0.389869783,0.254106527,-0.203493786,0.759301021,0
6084,5908.424987,6198.221634,6206.916006,6215.610378,5925.813731,5917.119359,0.235588174,-0.563002441,-0.390911012,0.257568642,-0.207993559,0.753976474,0
6085,5908.734306,6198.531526,6206.916292,6215.301059,5925.503839,5917.119072,0.231903478,-0.554766941,-0.391942385,0.261019026,-0.212391752,0.748642751,0
6086,5909.043638,6198.841359,6206.916543,6214.991727,5925.194005,5917.118821,0.228204792,-0.546784131,-0.392964193,0.264457105,-0.216690989,0.743299957,0
6087,5909.35298,6199.151142,6206.916763,6214.682384,5924.884223,5917.118601,0.224482245,-0.539040297,-0.393976693,0.267882209,-0.220893758,0.737948212,0
6088,5909.662332,6199.46088,6206.916956,6214.373032,5924.574485,5917.118409,0.220727258,-0.531522249,-0.394980111,0.271293581,-0.225002417,0.732587646,0
6089,5909.971693,6199.770578,6206.917125,6214.063671,5924.264786,5917.11824,0.216932508,-0.524217357,-0.39597464,0.274690392,-0.229019202,0.727218401,0
6090,5910.281061,6200.080243,6206.917273,6213.754303,5923.955122,5917.118091,0.213091862,-0.517113572,-0.396960445,0.27807175,-0.232946232,0.721840636,0
6091,5910.590436,6200.389877,6206.917403,6213.444929,5923.645487,5917.117961,0.209200328,-0.510199446,-0.397937661,0.281436711,-0.236785515,0.716454522,0
6092,5910.899816,6200.699485,6206.917517,6213.135549,5923.335879,5917.117847,0.205253989,-0.503464144,-0.398906398,0.284784293,-0.240538955,0.711060242,0
6093,5911.209201,6201.00907,6206.917617,6212.826164,5923.026294,5917.117748,0.201249936,-0.49689745,-0.39986674,0.288113479,-0.244208359,0.705657996,0
6094,5911.51859,6201.318635,6206.917704,6212.516774,5922.71673,5917.11766,0.197186199,-0.490489771,-0.400818747,0.291423235,-0.247795442,0.700247997,0
6095,5911.827983,6201.628181,6206.917781,6212.207381,5922.407183,5917.117583,0.193061683,-0.484232133,-0.401762459,0.29471251,-0.251301834,0.694830469,0
6096,5912.13738,6201.937713,6206.917849,6211.897984,5922.097652,5917.117516,0.188876091,-0.478116174,-0.402697895,0.297980251,-0.254729086,0.68940565,0
6097,5912.44678,6202.24723,6206.917908,6211.588585,5921.788134,5917.117457,0.184629858,-0.472134132,-0.403625056,0.301225405,-0.258078679,0.683973789,0
6098,5912.756182,6202.556736,6206.917959,6211.279183,5921.478629,5917.117405,0.180324082,-0.466278837,-0.404543924,0.304446932,-0.261352025,0.678535146,0
6099,5913.065586,6202.866231,6206.918005,6210.969779,5921.169134,5917.11736,0.175960453,-0.460543688,-0.40545447,0.307643803,-0.264550474,0.67308999,0
6100,5913.374992,6203.175717,6206.918044,6210.660372,5920.859648,5917.11732,0.171541185,-0.454922639,-0.406356648,0.310815013,-0.267675324,0.667638601,0
6101,5913.6844,6203.485194,6206.918079,6210.350964,5920.55017,5917.117285,0.167068958,-0.449410177,-0.407250404,0.313959582,-0.27072782,0.662181265,0
6102,5913.99381,6203.794665,6206.91811,6210.041555,5920.240699,5917.117255,0.162546847,-0.444001298,-0.40813567,0.317076562,-0.273709163,0.656718274,0
6103,5914.297577,6204.098485,6206.918137,6209.737788,5919.936879,5917.117228,0.157978267,-0.438691483,-0.409012372,0.320165036,-0.276620513,0.651249926,0
6104,5914.365955,6204.166911,6206.91816,6209.669409,5919.868453,5917.117204,0.153366999,-0.433400362,-0.409880426,0.323224109,-0.279462794,0.645776594,0
6105,5914.068107,6203.869104,6206.918181,6209.967258,5920.166261,5917.117184,0.148717763,-0.427852321,-0.410739745,0.326252753,-0.28223516,0.640299267,0
6106,5913.449715,6203.250748,6206.918199,6210.58565,5920.784616,5917.117166,0.144036569,-0.421767855,-0.411590235,0.329249697,-0.284934044,0.634819918,0
6107,5912.550627,6202.351691,6206.918215,6211.484738,5921.683673,5917.11715,0.139330548,-0.414907529,-0.412431801,0.332213437,-0.287553447,0.629341446,0
6108,5911.405777,6201.206869,6206.918229,6212.629588,5922.828495,5917.117136,0.134607758,-0.407069428,-0.413264345,0.335142248,-0.29008532,0.62386758,0
6109,5910.045981,6199.847098,6206.918241,6213.989384,5924.188267,5917.117124,0.129876984,-0.398086774,-0.414087772,0.338034207,-0.292519911,0.618402784,0
6110,5908.498605,6198.299743,6206.918251,6215.536759,5925.735621,5917.117113,0.12514756,-0.38782567,-0.414901989,0.340887216,-0.294846094,0.612952158,0
6111,5906.788136,6196.589293,6206.918261,6217.247229,5927.446072,5917.117104,0.120429191,-0.376182966,-0.415706907,0.34369902,-0.297051677,0.607521347,0
6112,5904.936651,6194.737825,6206.918269,6219.098713,5929.29754,5917.117096,0.1157318,-0.363084214,-0.416502445,0.346467239,-0.299123686,0.602116447,0
6113,5902.96422,6192.765408,6206.918276,6221.071144,5931.269956,5917.117088,0.111065372,-0.348481719,-0.41728853,0.349189391,-0.301048624,0.596743909,0
6114,5900.889228,6190.690428,6206.918282,6223.146137,5933.344936,5917.117082,0.106439825,-0.332352646,-0.418065099,0.351862923,-0.30281272,0.59141045,0
6115,5898.728641,6188.529852,6206.918288,6225.306723,5935.505512,5917.117077,0.101864884,-0.314697196,-0.418832099,0.354485242,-0.304402152,0.586122964,0
6116,5896.498226,6186.299447,6206.918293,6227.537138,5937.735917,5917.117072,0.097349967,-0.295536821,-0.419589492,0.357053746,-0.305803253,0.580888428,0
6117,5894.212721,6184.013951,6206.918297,6229.822643,5940.021414,5917.117067,0.092904096,-0.274912488,-0.42033725,0.359565857,-0.307002698,0.575713821,0
6118,5891.885967,6181.687204,6206.918301,6232.149397,5942.34816,5917.117064,0.088535802,-0.25288297,-0.421075361,0.362019058,-0.307987677,0.570606034,0
6119,5889.531016,6179.332259,6206.918304,6234.504349,5944.703105,5917.11706,0.084253057,-0.22952317,-0.421803826,0.364410922,-0.30874605,0.565571796,0
6120,5887.160204,6176.961453,6206.918307,6236.87516,5947.073911,5917.117058,0.080063208,-0.204922474,-0.422522664,0.36673915,-0.309266484,0.560617591,0
6121,5884.785211,6174.586466,6206.918309,6239.250153,5949.448899,5917.117055,0.075972928,-0.179183127,-0.423231905,0.369001597,-0.30953857,0.55574959,0
6122,5882.4171,6172.218359,6206.918312,6241.618265,5951.817006,5917.117053,0.07198817,-0.152418634,-0.423931596,0.371196309,-0.309552938,0.550973577,0
6123,5880.06634,6169.867602,6206.918313,6243.969025,5954.167762,5917.117051,0.068114138,-0.124752196,-0.424621799,0.373321549,-0.309301339,0.546294893,0
6124,5877.742826,6167.544092,6206.918315,6246.292538,5956.491272,5917.117049,0.064355262,-0.096315165,-0.425302589,0.375375821,-0.308776726,0.541718374,0
6125,5875.45589,6165.257159,6206.918317,6248.579475,5958.778206,5917.117048,0.060715184,-0.067245548,-0.425974056,0.377357894,-0.307973313,0.537248304,0
6126,5873.214299,6163.015571,6206.918318,6250.821065,5961.019794,5917.117046,0.057196749,-0.037686538,-0.426636302,0.37926682,-0.306886625,0.532888371,0
6127,5871.026267,6160.82754,6206.918319,6253.009098,5963.207824,5917.117045,0.053802004,-0.007785095,-0.427289443,0.381101947,-0.30551353,0.528641629,0
6128,5868.899447,6158.700723,6206.91832,6255.135918,5965.334642,5917.117044,0.050532208,0.022309421,-0.427933605,0.382862933,-0.303852263,0.524510472,0
6129,5866.840942,6156.642219,6206.918321,6257.194423,5967.393145,5917.117043,0.04738784,0.052446565,-0.428568926,0.384549744,-0.301902434,0.520496612,0
6130,5864.857302,6154.658581,6206.918322,6259.178062,5969.376783,5917.117043,0.044368618,0.082476054,-0.429195551,0.386162661,-0.299665027,0.516601064,0
6131,5862.954537,6152.755817,6206.918322,6261.080828,5971.279548,5917.117042,0.041473524,0.112248949,-0.429813636,0.387702274,-0.297142389,0.512824142,0
6132,5861.138117,6150.939399,6206.918323,6262.897247,5973.095966,5917.117041,0.038700825,0.14161876,-0.430423344,0.389169469,-0.294338206,0.509165457,0
